smell,type,value,head,fea_num,features,approach
Shotgun Surgery,agreement,0.5133689839572193,coupling,7,"{'Avg-commit-size': 290, 'is_test': 274, 'persistance': 199, 'TCC_type': 135, 'avg.dev.scattering': 131, 'MPC': 79, 'NOCS_package': 59, 'LOCNAMM_type': 59, 'number_constructor_NotDefaultConstructor_methods': 55, 'CBO': 54, 'number_standard_design_methods': 47, 'number_constructor_DefaultConstructor_methods': 44, 'CFNAMM_type': 39, 'number_abstract_methods': 30, 'WOC_type': 30, 'number_private_visibility_methods': 30, 'num_static_attributes': 30, 'NOPA_type': 29, 'number-committors': 28, 'NOC_type': 26, 'NOI_package': 25, 'Readability': 22, 'number_package_visibility_attributes': 21, 'LOC_package': 21, 'WMC': 21, 'number_not_final_not_static_methods': 20, 'number_static_methods': 20, 'number_final_static_methods': 19, 'WMCNAMM_type': 18, 'number_not_abstract_not_final_methods': 13, 'LOC': 13, 'C3': 13, 'NOAM_type': 12, 'num_final_static_attributes': 12, 'number_protected_visibility_methods': 10, 'LCOM5_type': 10, 'FANOUT_type': 10, 'number_package_visibility_methods': 10, 'isStatic_type': 10, 'number_not_final_static_methods': 9, 'number_final_methods': 9, 'RFC': 8, 'NOMNAMM_package': 8, 'number_protected_visibility_attributes': 8, 'num_not_final_not_static_attributes': 8, 'num_final_attributes': 7, 'number_final_not_static_methods': 6, 'num_final_not_static_attributes': 6, 'number_public_visibility_methods': 5, 'NOM_package': 5, 'number_private_visibility_attributes': 4, 'NOMNAMM_type': 3, 'num_static_not_final_attributes': 3, 'is_util': 2, 'NOM_type': 2, 'NIM_type': 2, 'NMO_type': 1, 'NOCS_type': 1}",AS_Reductive
Shotgun Surgery,agreement,1.0,changehistory,7,"{'Avg-commit-size': 290, 'is_test': 274, 'persistance': 199, 'TCC_type': 135, 'avg.dev.scattering': 131, 'MPC': 79, 'NOCS_package': 59, 'LOCNAMM_type': 59, 'number_constructor_NotDefaultConstructor_methods': 55, 'CBO': 54, 'number_standard_design_methods': 47, 'number_constructor_DefaultConstructor_methods': 44, 'CFNAMM_type': 39, 'number_abstract_methods': 30, 'WOC_type': 30, 'number_private_visibility_methods': 30, 'num_static_attributes': 30, 'NOPA_type': 29, 'number-committors': 28, 'NOC_type': 26, 'NOI_package': 25, 'Readability': 22, 'number_package_visibility_attributes': 21, 'LOC_package': 21, 'WMC': 21, 'number_not_final_not_static_methods': 20, 'number_static_methods': 20, 'number_final_static_methods': 19, 'WMCNAMM_type': 18, 'number_not_abstract_not_final_methods': 13, 'LOC': 13, 'C3': 13, 'NOAM_type': 12, 'num_final_static_attributes': 12, 'number_protected_visibility_methods': 10, 'LCOM5_type': 10, 'FANOUT_type': 10, 'number_package_visibility_methods': 10, 'isStatic_type': 10, 'number_not_final_static_methods': 9, 'number_final_methods': 9, 'RFC': 8, 'NOMNAMM_package': 8, 'number_protected_visibility_attributes': 8, 'num_not_final_not_static_attributes': 8, 'num_final_attributes': 7, 'number_final_not_static_methods': 6, 'num_final_not_static_attributes': 6, 'number_public_visibility_methods': 5, 'NOM_package': 5, 'number_private_visibility_attributes': 4, 'NOMNAMM_type': 3, 'num_static_not_final_attributes': 3, 'is_util': 2, 'NOM_type': 2, 'NIM_type': 2, 'NMO_type': 1, 'NOCS_type': 1}",AS_Reductive
Shotgun Surgery,agreement,0.45714285714285713,cohesion,7,"{'Avg-commit-size': 290, 'is_test': 274, 'persistance': 199, 'TCC_type': 135, 'avg.dev.scattering': 131, 'MPC': 79, 'NOCS_package': 59, 'LOCNAMM_type': 59, 'number_constructor_NotDefaultConstructor_methods': 55, 'CBO': 54, 'number_standard_design_methods': 47, 'number_constructor_DefaultConstructor_methods': 44, 'CFNAMM_type': 39, 'number_abstract_methods': 30, 'WOC_type': 30, 'number_private_visibility_methods': 30, 'num_static_attributes': 30, 'NOPA_type': 29, 'number-committors': 28, 'NOC_type': 26, 'NOI_package': 25, 'Readability': 22, 'number_package_visibility_attributes': 21, 'LOC_package': 21, 'WMC': 21, 'number_not_final_not_static_methods': 20, 'number_static_methods': 20, 'number_final_static_methods': 19, 'WMCNAMM_type': 18, 'number_not_abstract_not_final_methods': 13, 'LOC': 13, 'C3': 13, 'NOAM_type': 12, 'num_final_static_attributes': 12, 'number_protected_visibility_methods': 10, 'LCOM5_type': 10, 'FANOUT_type': 10, 'number_package_visibility_methods': 10, 'isStatic_type': 10, 'number_not_final_static_methods': 9, 'number_final_methods': 9, 'RFC': 8, 'NOMNAMM_package': 8, 'number_protected_visibility_attributes': 8, 'num_not_final_not_static_attributes': 8, 'num_final_attributes': 7, 'number_final_not_static_methods': 6, 'num_final_not_static_attributes': 6, 'number_public_visibility_methods': 5, 'NOM_package': 5, 'number_private_visibility_attributes': 4, 'NOMNAMM_type': 3, 'num_static_not_final_attributes': 3, 'is_util': 2, 'NOM_type': 2, 'NIM_type': 2, 'NMO_type': 1, 'NOCS_type': 1}",AS_Reductive
Shotgun Surgery,agreement,1.0,size,7,"{'Avg-commit-size': 290, 'is_test': 274, 'persistance': 199, 'TCC_type': 135, 'avg.dev.scattering': 131, 'MPC': 79, 'NOCS_package': 59, 'LOCNAMM_type': 59, 'number_constructor_NotDefaultConstructor_methods': 55, 'CBO': 54, 'number_standard_design_methods': 47, 'number_constructor_DefaultConstructor_methods': 44, 'CFNAMM_type': 39, 'number_abstract_methods': 30, 'WOC_type': 30, 'number_private_visibility_methods': 30, 'num_static_attributes': 30, 'NOPA_type': 29, 'number-committors': 28, 'NOC_type': 26, 'NOI_package': 25, 'Readability': 22, 'number_package_visibility_attributes': 21, 'LOC_package': 21, 'WMC': 21, 'number_not_final_not_static_methods': 20, 'number_static_methods': 20, 'number_final_static_methods': 19, 'WMCNAMM_type': 18, 'number_not_abstract_not_final_methods': 13, 'LOC': 13, 'C3': 13, 'NOAM_type': 12, 'num_final_static_attributes': 12, 'number_protected_visibility_methods': 10, 'LCOM5_type': 10, 'FANOUT_type': 10, 'number_package_visibility_methods': 10, 'isStatic_type': 10, 'number_not_final_static_methods': 9, 'number_final_methods': 9, 'RFC': 8, 'NOMNAMM_package': 8, 'number_protected_visibility_attributes': 8, 'num_not_final_not_static_attributes': 8, 'num_final_attributes': 7, 'number_final_not_static_methods': 6, 'num_final_not_static_attributes': 6, 'number_public_visibility_methods': 5, 'NOM_package': 5, 'number_private_visibility_attributes': 4, 'NOMNAMM_type': 3, 'num_static_not_final_attributes': 3, 'is_util': 2, 'NOM_type': 2, 'NIM_type': 2, 'NMO_type': 1, 'NOCS_type': 1}",AS_Reductive
Shotgun Surgery,agreement,0.29577464788732394,complexity,7,"{'Avg-commit-size': 290, 'is_test': 274, 'persistance': 199, 'TCC_type': 135, 'avg.dev.scattering': 131, 'MPC': 79, 'NOCS_package': 59, 'LOCNAMM_type': 59, 'number_constructor_NotDefaultConstructor_methods': 55, 'CBO': 54, 'number_standard_design_methods': 47, 'number_constructor_DefaultConstructor_methods': 44, 'CFNAMM_type': 39, 'number_abstract_methods': 30, 'WOC_type': 30, 'number_private_visibility_methods': 30, 'num_static_attributes': 30, 'NOPA_type': 29, 'number-committors': 28, 'NOC_type': 26, 'NOI_package': 25, 'Readability': 22, 'number_package_visibility_attributes': 21, 'LOC_package': 21, 'WMC': 21, 'number_not_final_not_static_methods': 20, 'number_static_methods': 20, 'number_final_static_methods': 19, 'WMCNAMM_type': 18, 'number_not_abstract_not_final_methods': 13, 'LOC': 13, 'C3': 13, 'NOAM_type': 12, 'num_final_static_attributes': 12, 'number_protected_visibility_methods': 10, 'LCOM5_type': 10, 'FANOUT_type': 10, 'number_package_visibility_methods': 10, 'isStatic_type': 10, 'number_not_final_static_methods': 9, 'number_final_methods': 9, 'RFC': 8, 'NOMNAMM_package': 8, 'number_protected_visibility_attributes': 8, 'num_not_final_not_static_attributes': 8, 'num_final_attributes': 7, 'number_final_not_static_methods': 6, 'num_final_not_static_attributes': 6, 'number_public_visibility_methods': 5, 'NOM_package': 5, 'number_private_visibility_attributes': 4, 'NOMNAMM_type': 3, 'num_static_not_final_attributes': 3, 'is_util': 2, 'NOM_type': 2, 'NIM_type': 2, 'NMO_type': 1, 'NOCS_type': 1}",AS_Reductive
Shotgun Surgery,agreement,0.0,production,7,"{'Avg-commit-size': 290, 'is_test': 274, 'persistance': 199, 'TCC_type': 135, 'avg.dev.scattering': 131, 'MPC': 79, 'NOCS_package': 59, 'LOCNAMM_type': 59, 'number_constructor_NotDefaultConstructor_methods': 55, 'CBO': 54, 'number_standard_design_methods': 47, 'number_constructor_DefaultConstructor_methods': 44, 'CFNAMM_type': 39, 'number_abstract_methods': 30, 'WOC_type': 30, 'number_private_visibility_methods': 30, 'num_static_attributes': 30, 'NOPA_type': 29, 'number-committors': 28, 'NOC_type': 26, 'NOI_package': 25, 'Readability': 22, 'number_package_visibility_attributes': 21, 'LOC_package': 21, 'WMC': 21, 'number_not_final_not_static_methods': 20, 'number_static_methods': 20, 'number_final_static_methods': 19, 'WMCNAMM_type': 18, 'number_not_abstract_not_final_methods': 13, 'LOC': 13, 'C3': 13, 'NOAM_type': 12, 'num_final_static_attributes': 12, 'number_protected_visibility_methods': 10, 'LCOM5_type': 10, 'FANOUT_type': 10, 'number_package_visibility_methods': 10, 'isStatic_type': 10, 'number_not_final_static_methods': 9, 'number_final_methods': 9, 'RFC': 8, 'NOMNAMM_package': 8, 'number_protected_visibility_attributes': 8, 'num_not_final_not_static_attributes': 8, 'num_final_attributes': 7, 'number_final_not_static_methods': 6, 'num_final_not_static_attributes': 6, 'number_public_visibility_methods': 5, 'NOM_package': 5, 'number_private_visibility_attributes': 4, 'NOMNAMM_type': 3, 'num_static_not_final_attributes': 3, 'is_util': 2, 'NOM_type': 2, 'NIM_type': 2, 'NMO_type': 1, 'NOCS_type': 1}",AS_Reductive
Shotgun Surgery,agreement,1.0,testing,7,"{'Avg-commit-size': 290, 'is_test': 274, 'persistance': 199, 'TCC_type': 135, 'avg.dev.scattering': 131, 'MPC': 79, 'NOCS_package': 59, 'LOCNAMM_type': 59, 'number_constructor_NotDefaultConstructor_methods': 55, 'CBO': 54, 'number_standard_design_methods': 47, 'number_constructor_DefaultConstructor_methods': 44, 'CFNAMM_type': 39, 'number_abstract_methods': 30, 'WOC_type': 30, 'number_private_visibility_methods': 30, 'num_static_attributes': 30, 'NOPA_type': 29, 'number-committors': 28, 'NOC_type': 26, 'NOI_package': 25, 'Readability': 22, 'number_package_visibility_attributes': 21, 'LOC_package': 21, 'WMC': 21, 'number_not_final_not_static_methods': 20, 'number_static_methods': 20, 'number_final_static_methods': 19, 'WMCNAMM_type': 18, 'number_not_abstract_not_final_methods': 13, 'LOC': 13, 'C3': 13, 'NOAM_type': 12, 'num_final_static_attributes': 12, 'number_protected_visibility_methods': 10, 'LCOM5_type': 10, 'FANOUT_type': 10, 'number_package_visibility_methods': 10, 'isStatic_type': 10, 'number_not_final_static_methods': 9, 'number_final_methods': 9, 'RFC': 8, 'NOMNAMM_package': 8, 'number_protected_visibility_attributes': 8, 'num_not_final_not_static_attributes': 8, 'num_final_attributes': 7, 'number_final_not_static_methods': 6, 'num_final_not_static_attributes': 6, 'number_public_visibility_methods': 5, 'NOM_package': 5, 'number_private_visibility_attributes': 4, 'NOMNAMM_type': 3, 'num_static_not_final_attributes': 3, 'is_util': 2, 'NOM_type': 2, 'NIM_type': 2, 'NMO_type': 1, 'NOCS_type': 1}",AS_Reductive
Complex Class,agreement,0.7506849315068493,all,7,"{'RFC': 291, 'CBO': 290, 'WMC': 277, 'NOAM_type': 273, 'WOC_type': 225, 'number_private_visibility_attributes': 181, 'TCC_type': 132, 'NIM_type': 115, 'NOCS_package': 77, 'is_procedural': 21, 'number_constructor_NotDefaultConstructor_methods': 18, 'is_test': 18, 'LCOM5_type': 17, 'number_final_not_static_methods': 14, 'NOI_package': 11, 'MPC': 11, 'number_protected_visibility_attributes': 8, 'NMO_type': 7, 'LOC': 7, 'NOPA_type': 6, 'number_package_visibility_attributes': 6, 'Avg-commit-size': 4, 'num_final_not_static_attributes': 4, 'number_final_static_methods': 3, 'number_protected_visibility_methods': 3, 'NOC_type': 3, 'number_package_visibility_methods': 2, 'number-fixes': 2, 'num_static_not_final_attributes': 2, 'NOCS_type': 2, 'is_util': 2, 'number_constructor_DefaultConstructor_methods': 1, 'number_not_final_static_methods': 1, 'number_abstract_methods': 1, 'number-committors': 1, 'number_private_visibility_methods': 1}",AS_Reductive
Complex Class,entropy,2.273653957806367,all,7,"{'RFC': 291, 'CBO': 290, 'WMC': 277, 'NOAM_type': 273, 'WOC_type': 225, 'number_private_visibility_attributes': 181, 'TCC_type': 132, 'NIM_type': 115, 'NOCS_package': 77, 'is_procedural': 21, 'number_constructor_NotDefaultConstructor_methods': 18, 'is_test': 18, 'LCOM5_type': 17, 'number_final_not_static_methods': 14, 'NOI_package': 11, 'MPC': 11, 'number_protected_visibility_attributes': 8, 'NMO_type': 7, 'LOC': 7, 'NOPA_type': 6, 'number_package_visibility_attributes': 6, 'Avg-commit-size': 4, 'num_final_not_static_attributes': 4, 'number_final_static_methods': 3, 'number_protected_visibility_methods': 3, 'NOC_type': 3, 'number_package_visibility_methods': 2, 'number-fixes': 2, 'num_static_not_final_attributes': 2, 'NOCS_type': 2, 'is_util': 2, 'number_constructor_DefaultConstructor_methods': 1, 'number_not_final_static_methods': 1, 'number_abstract_methods': 1, 'number-committors': 1, 'number_private_visibility_methods': 1}",AS_Reductive
Complex Class,agreement,1.0,coupling,7,"{'RFC': 291, 'CBO': 290, 'WMC': 277, 'NOAM_type': 273, 'WOC_type': 225, 'number_private_visibility_attributes': 181, 'TCC_type': 132, 'NIM_type': 115, 'NOCS_package': 77, 'is_procedural': 21, 'number_constructor_NotDefaultConstructor_methods': 18, 'is_test': 18, 'LCOM5_type': 17, 'number_final_not_static_methods': 14, 'NOI_package': 11, 'MPC': 11, 'number_protected_visibility_attributes': 8, 'NMO_type': 7, 'LOC': 7, 'NOPA_type': 6, 'number_package_visibility_attributes': 6, 'Avg-commit-size': 4, 'num_final_not_static_attributes': 4, 'number_final_static_methods': 3, 'number_protected_visibility_methods': 3, 'NOC_type': 3, 'number_package_visibility_methods': 2, 'number-fixes': 2, 'num_static_not_final_attributes': 2, 'NOCS_type': 2, 'is_util': 2, 'number_constructor_DefaultConstructor_methods': 1, 'number_not_final_static_methods': 1, 'number_abstract_methods': 1, 'number-committors': 1, 'number_private_visibility_methods': 1}",AS_Reductive
Complex Class,agreement,0.0,changehistory,7,"{'RFC': 291, 'CBO': 290, 'WMC': 277, 'NOAM_type': 273, 'WOC_type': 225, 'number_private_visibility_attributes': 181, 'TCC_type': 132, 'NIM_type': 115, 'NOCS_package': 77, 'is_procedural': 21, 'number_constructor_NotDefaultConstructor_methods': 18, 'is_test': 18, 'LCOM5_type': 17, 'number_final_not_static_methods': 14, 'NOI_package': 11, 'MPC': 11, 'number_protected_visibility_attributes': 8, 'NMO_type': 7, 'LOC': 7, 'NOPA_type': 6, 'number_package_visibility_attributes': 6, 'Avg-commit-size': 4, 'num_final_not_static_attributes': 4, 'number_final_static_methods': 3, 'number_protected_visibility_methods': 3, 'NOC_type': 3, 'number_package_visibility_methods': 2, 'number-fixes': 2, 'num_static_not_final_attributes': 2, 'NOCS_type': 2, 'is_util': 2, 'number_constructor_DefaultConstructor_methods': 1, 'number_not_final_static_methods': 1, 'number_abstract_methods': 1, 'number-committors': 1, 'number_private_visibility_methods': 1}",AS_Reductive
Complex Class,agreement,1.0,cohesion,7,"{'RFC': 291, 'CBO': 290, 'WMC': 277, 'NOAM_type': 273, 'WOC_type': 225, 'number_private_visibility_attributes': 181, 'TCC_type': 132, 'NIM_type': 115, 'NOCS_package': 77, 'is_procedural': 21, 'number_constructor_NotDefaultConstructor_methods': 18, 'is_test': 18, 'LCOM5_type': 17, 'number_final_not_static_methods': 14, 'NOI_package': 11, 'MPC': 11, 'number_protected_visibility_attributes': 8, 'NMO_type': 7, 'LOC': 7, 'NOPA_type': 6, 'number_package_visibility_attributes': 6, 'Avg-commit-size': 4, 'num_final_not_static_attributes': 4, 'number_final_static_methods': 3, 'number_protected_visibility_methods': 3, 'NOC_type': 3, 'number_package_visibility_methods': 2, 'number-fixes': 2, 'num_static_not_final_attributes': 2, 'NOCS_type': 2, 'is_util': 2, 'number_constructor_DefaultConstructor_methods': 1, 'number_not_final_static_methods': 1, 'number_abstract_methods': 1, 'number-committors': 1, 'number_private_visibility_methods': 1}",AS_Reductive
Complex Class,agreement,1.0,size,7,"{'RFC': 291, 'CBO': 290, 'WMC': 277, 'NOAM_type': 273, 'WOC_type': 225, 'number_private_visibility_attributes': 181, 'TCC_type': 132, 'NIM_type': 115, 'NOCS_package': 77, 'is_procedural': 21, 'number_constructor_NotDefaultConstructor_methods': 18, 'is_test': 18, 'LCOM5_type': 17, 'number_final_not_static_methods': 14, 'NOI_package': 11, 'MPC': 11, 'number_protected_visibility_attributes': 8, 'NMO_type': 7, 'LOC': 7, 'NOPA_type': 6, 'number_package_visibility_attributes': 6, 'Avg-commit-size': 4, 'num_final_not_static_attributes': 4, 'number_final_static_methods': 3, 'number_protected_visibility_methods': 3, 'NOC_type': 3, 'number_package_visibility_methods': 2, 'number-fixes': 2, 'num_static_not_final_attributes': 2, 'NOCS_type': 2, 'is_util': 2, 'number_constructor_DefaultConstructor_methods': 1, 'number_not_final_static_methods': 1, 'number_abstract_methods': 1, 'number-committors': 1, 'number_private_visibility_methods': 1}",AS_Reductive
Complex Class,agreement,0.9957627118644068,complexity,7,"{'RFC': 291, 'CBO': 290, 'WMC': 277, 'NOAM_type': 273, 'WOC_type': 225, 'number_private_visibility_attributes': 181, 'TCC_type': 132, 'NIM_type': 115, 'NOCS_package': 77, 'is_procedural': 21, 'number_constructor_NotDefaultConstructor_methods': 18, 'is_test': 18, 'LCOM5_type': 17, 'number_final_not_static_methods': 14, 'NOI_package': 11, 'MPC': 11, 'number_protected_visibility_attributes': 8, 'NMO_type': 7, 'LOC': 7, 'NOPA_type': 6, 'number_package_visibility_attributes': 6, 'Avg-commit-size': 4, 'num_final_not_static_attributes': 4, 'number_final_static_methods': 3, 'number_protected_visibility_methods': 3, 'NOC_type': 3, 'number_package_visibility_methods': 2, 'number-fixes': 2, 'num_static_not_final_attributes': 2, 'NOCS_type': 2, 'is_util': 2, 'number_constructor_DefaultConstructor_methods': 1, 'number_not_final_static_methods': 1, 'number_abstract_methods': 1, 'number-committors': 1, 'number_private_visibility_methods': 1}",AS_Reductive
Complex Class,agreement,0.29411764705882354,production,7,"{'RFC': 291, 'CBO': 290, 'WMC': 277, 'NOAM_type': 273, 'WOC_type': 225, 'number_private_visibility_attributes': 181, 'TCC_type': 132, 'NIM_type': 115, 'NOCS_package': 77, 'is_procedural': 21, 'number_constructor_NotDefaultConstructor_methods': 18, 'is_test': 18, 'LCOM5_type': 17, 'number_final_not_static_methods': 14, 'NOI_package': 11, 'MPC': 11, 'number_protected_visibility_attributes': 8, 'NMO_type': 7, 'LOC': 7, 'NOPA_type': 6, 'number_package_visibility_attributes': 6, 'Avg-commit-size': 4, 'num_final_not_static_attributes': 4, 'number_final_static_methods': 3, 'number_protected_visibility_methods': 3, 'NOC_type': 3, 'number_package_visibility_methods': 2, 'number-fixes': 2, 'num_static_not_final_attributes': 2, 'NOCS_type': 2, 'is_util': 2, 'number_constructor_DefaultConstructor_methods': 1, 'number_not_final_static_methods': 1, 'number_abstract_methods': 1, 'number-committors': 1, 'number_private_visibility_methods': 1}",AS_Reductive
